activityID,activityName,duration,cost,quantity,wbsSeq,actSeq
2513E55R000PI90280,Material Requisition for CS/SS Flange 3rd - IFI,45,5,10,d,2674
2513E55R000PI90290,Material Requisition for GRP Piping Components 1st - IFI,43,5,10,e,2675
2513E55R000PI90300,Material Requisition for GRP Piping Components 2nd - IFI,41,5,10,a,2676
2513E55R000PI90310,Material Requisition for Gate. Globe. Check Valves 1st (Forged) - IFI,42,5,10,b,2677
2513E55R000PI90320,Material Requisition for Gate. Globe. Check Valves 2nd (Forged) - IFI,13,5,10,c,2678
2513E55R000PI90330,Material Requisition for Gate. Globe. Check Valves 3rd (Forged) - IFI,45,5,10,d,2679
2513E55R000PI90340,Material Requisition for Gate. Globe. Check Valves 1st (Casting) - IFI,42,5,10,e,2680
2513E55R000PI90350,Material Requisition for Gate. Globe. Check Valves 2nd (Casting) - IFI,13,5,10,a,2681
2513E55R000PI90360,Material Requisition for Gate. Globe. Check Valves 3rd (Casting) - IFI,45,5,10,b,2682
2513E55R000PI90380,Material Requisition for Ball Valves (800# & Under) 2nd - IFI,13,5,10,c,2683
2513E55R000PI90390,Material Requisition for Ball Valves (800# & Under) 3rd - IFI,45,5,10,d,2684
2513E55R000PI90400,Material Requisition for Ball Valves (900# & Over) 1st - IFI,42,5,10,e,2685
2513E55R000PI90410,Material Requisition for Ball Valves (900# & Over) 2nd - IFI,13,5,10,a,2686
2513E55R000PI90420,Material Requisition for Ball Valves (900# & Over) 3rd - IFI,45,5,10,b,2687
2513E55R000PI90430,Material Requisition for Double Block and Bleed Valves 1st - IFI,43,5,10,c,2688
2513E55R000PI90440,Material Requisition for Double Block and Bleed Valves 2nd - IFI,13,5,10,d,2689
2513E55R000PI90450,Material Requisition for Butterfly Valve 1st - IFI,43,5,10,e,2690
2513E55R000PI90460,Material Requisition for Butterfly Valve 2nd - IFI,13,5,10,a,2691
2513E55R000PI90480,Material Requisition for Needle Valve 2nd - IFI,13,5,10,b,2692
2513E55R000PI90490,Material Requisition for Gasket 1st - IFI,45,5,10,c,2693
2513E55R000PI90500,Material Requisition for Gasket 2nd - IFI,13,5,10,d,2694
2513E55R000PI90510,Material Requisition for Gasket 3rd - IFI,45,5,10,e,2695
2513E55R000PI90520,Material Requisition for Bolt & Nut 1st - IFI,45,5,10,a,2696
2513E55R000PI90530,Material Requisition for Bolt & Nut 2nd - IFI,13,5,10,b,2697
2513E55R000PI90540,Material Requisition for Bolt & Nut 3rd - IFI,45,5,10,c,2698
2513E55R000PI90550,Material Requisition for Strainer - IFI,42,5,10,d,2699
2513E55R000PI90560,Material Requisition for Sample Connection - IFI,42,5,10,e,2700
2513E55R000PI90570,Material Requisition for Corrosion Coupon & Probe - IFI,40,5,10,a,2701
2513E55R000PI90370,Material Requisition for Ball Valves (800# & Under) 1st - IFI,42,5,10,b,2702
2513E55R000PI90580,Material Requisition for Injection Quill - IFI,40,5,10,c,2703
2513E55R000PI90590,Material Requisition for Dual Plate Check Valve - IFI,29,5,10,d,2704
2513E55R000PI90600,Material Requisition for Hose Connection - IFI,42,5,10,e,2705
2513E55R000PI90610,Material Requisition for Vent with Screen - IFI,42,5,10,a,2706
2513E55R000PI90620,Material Requisition for Key Interlock - IFI,42,5,10,b,2707
2513E55R000PI90630,Material Requisition for Eye Wash & Safety Shower - IFI,42,5,10,c,2708
2513E55R000PI25110,UG Piping General Arrangement Drawing for Water Injection & Produced Water Treatment Area - IFD,132,5,10,d,2709
2513E55R000PI25120,UG Piping General Arrangement Drawing for Gate Area - IFD,132,5,10,e,2710
2513E55R000PI25130,UG Piping General Arrangement Drawing for Admin Building Area - IFD,132,5,10,a,2711
2513E55R000PI25015,Key Plan For Under Ground Piping General Arrangement Drawing - AFD,42,5,10,b,2712
2513E55R000PI25035,UG Piping General Arrangement Drawing for Fire Water Area - AFD,42,5,10,c,2713
2513E55R000PI25045,UG Piping General Arrangement Drawing for Flare Area - AFD,42,5,10,d,2714
2513E55R000PI25055,UG Piping General Arrangement Drawing for Hot Oil Area  - AFD,42,5,10,e,2715
2513E55R000PI25065,UG Piping General Arrangement Drawing for Main Substation Area - AFD,42,5,10,a,2716
2513E55R000PI25075,UG Piping General Arrangement Drawing for Make-Up Tank & Hot Oil Drain Drum Area - AFD,42,5,10,b,2717
2513E55R000PI25085,UG Piping General Arrangement Drawing for Manifold Area - AFD,42,5,10,c,2718
2513E55R000PI25020,UG Piping General Arrangement Drawing for Flow Tank & Off-Spec Oil Tank Area - IFD,132,5,10,d,2719
2513E55R000PI25095,UG Piping General Arrangement Drawing for Oil Treatment Area  - AFD,42,5,10,e,2720
2513E55R000PI25105,UG Piping General Arrangement Drawing for Utility Area  - AFD,42,5,10,a,2721
2513E55R000PI25115,UG Piping General Arrangement Drawing for Water Injection & Produced Water Treatment Area - AFD,42,5,10,b,2722
2513E55R000PI25125,UG Piping General Arrangement Drawing for Gate Area - AFD,42,5,10,c,2723
2513E55R000PI25135,UG Piping General Arrangement Drawing for Admin Building Area - AFD,42,5,10,d,2724
2513E55R000PI25010,Key Plan For Under Ground Piping General Arrangement Drawing - IFD,132,5,10,e,2725
2513E55R000PI25030,UG Piping General Arrangement Drawing for Fire Water Area - IFD,132,5,10,a,2726
2513E55R000PI25025,UG Piping General Arrangement Drawing for Flow Tank & Off-Spec Oil Tank Area - AFD,42,5,10,b,2727
2513E55R000PI25040,UG Piping General Arrangement Drawing for Flare Area - IFD,132,5,10,c,2728
2513E55R000PI25050,UG Piping General Arrangement Drawing for Hot Oil Area  - IFD,132,5,10,d,2729
2513E55R000PI25060,UG Piping General Arrangement Drawing for Main Substation Area - IFD,132,5,10,e,2730
2513E55R000PI25070,UG Piping General Arrangement Drawing for Make-Up Tank & Hot Oil Drain Drum Area - IFD,132,5,10,a,2731
2513E55R000PI25080,UG Piping General Arrangement Drawing for Manifold Area - IFD,132,5,10,b,2732
2513E55R000PI25090,UG Piping General Arrangement Drawing for Oil Treatment Area  - IFD,132,5,10,c,2733
2513E55R000PI25100,UG Piping General Arrangement Drawing for Utility Area  - IFD,132,5,10,d,2734
2513E55R000PI99900,Piping (As-Built),31,5,10,e,2735
2513E55R000PI15010,Key Plan for Plot Plan - IFD,11,5,10,a,2736
2513E55R000PI15020,Key Plan for Plot Plan - IFC,88,5,10,b,2737
2513E55R000PI15030,Plot Plan - IFD,11,5,10,c,2738
2513E55R000PI15040,Plot Plan - IFC,88,5,10,d,2739
2513E55R000PI15015,Key Plan for Plot Plan - AFD,40,5,10,e,2740
2513E55R000PI15025,Key Plan for Plot Plan - AFC,40,5,10,a,2741
2513E55R000PI15045,Plot Plan - AFC,40,5,10,b,2742
2513E55R000PI15035,Plot Plan - AFD,40,5,10,c,2743
2513E55R000PI20100,AG Piping General Arrangement Drawing for Utility Area - IFD,109,5,10,d,2744
2513E55R000PI20110,AG Piping General Arrangement Drawing for Water Injection & Produced Water Treatment Area - IFD,121,5,10,e,2745
2513E55R000PI20120,AG Piping General Arrangement Drawing for Main Pipe Rack - IFD,70,5,10,a,2746
2513E55R000PI20130,AG Piping General Arrangement Drawing for Gate Area - IFD,140,5,10,b,2747
2513E55R000PI20015,Key Plan for AG Piping General Arrangement Drawing - AFD,44,5,10,c,2748
2513E55R000PI20025,AG Piping General Arrangement Drawing for Flow Tank & Off-Spec Oil Tank Area - AFD,41,5,10,d,2749
2513E55R000PI20035,AG Piping General Arrangement Drawing for Fire Water Area - AFD,42,5,10,e,2750
2513E55R000PI20045,AG Piping General Arrangement Drawing for Flare Area - AFD,42,5,10,a,2751
2513E55R000PI20055,AG Piping General Arrangement Drawing for Hot Oil Area - AFD,42,5,10,b,2752
2513E55R000PI20065,AG Piping General Arrangement Drawing for Main Substation Area - AFD,41,5,10,c,2753
2513E55R000PI20075,AG Piping General Arrangement Drawing for Make-Up Tank & Hot Oil Drain Drum Area - AFD,38,5,10,d,2754
2513E55R000PI20085,AG Piping General Arrangement Drawing for Manifold Area - AFD,38,5,10,e,2755
2513E55R000PI20095,AG Piping General Arrangement Drawing for Oil Treatment Area - AFD,38,5,10,a,2756
2513E55R000PI20105,AG Piping General Arrangement Drawing for Utility Area - AFD,38,5,10,b,2757
2513E55R000PI20115,AG Piping General Arrangement Drawing for Water Injection & Produced Water Treatment Area - AFD,41,5,10,c,2758
2513E55R000PI20125,AG Piping General Arrangement Drawing for Main Pipe Rack - AFD,44,5,10,d,2759
2513E55R000PI20135,AG Piping General Arrangement Drawing for Gate Area - AFD,41,5,10,e,2760
2513E55R000PI20010,Key Plan for AG Piping General Arrangement Drawing - IFD,70,5,10,a,2761
2513E55R000PI20020,AG Piping General Arrangement Drawing for Flow Tank & Off-Spec Oil Tank Area - IFD,125,5,10,b,2762
2513E55R000PI20030,AG Piping General Arrangement Drawing for Fire Water Area - IFD,135,5,10,c,2763
2513E55R000PI20040,AG Piping General Arrangement Drawing for Flare Area - IFD,137,5,10,d,2764
2513E55R000PI20050,AG Piping General Arrangement Drawing for Hot Oil Area - IFD,130,5,10,e,2765
2513E55R000PI20060,AG Piping General Arrangement Drawing for Main Substation Area - IFD,140,5,10,a,2766
2513E55R000PI20070,AG Piping General Arrangement Drawing for Make-Up Tank & Hot Oil Drain Drum Area - IFD,114,5,10,b,2767
2513E55R000PI20080,AG Piping General Arrangement Drawing for Manifold Area - IFD,119,5,10,c,2768
2513E55R000PI20090,AG Piping General Arrangement Drawing for Oil Treatment Area - IFD,89,5,10,d,2769
2513G55R000CM00320,Start Up Process,7,5,10,e,2770
2513G55R000CM00330,Performance Test,3,5,10,a,2771
2513M55R000ML57320,Mechanical Completion,0,5,10,b,2772
2513M55R000ML55020,P&ID IFC,0,5,10,c,2773
2513M55R000ML55030,Plot Plan IFD,0,5,10,d,2774
2513M55R000ML55040,Plot Plan IFC,0,5,10,e,2775
2513M55R000ML55050,30% 3D Model Review IFD,0,5,10,a,2776
2513M55R000ML55060,60% 3D Model Review IFD,0,5,10,b,2777
2513M55R000ML55070,90% 3D Model Review IFD,0,5,10,c,2778
2513M55R000ML55080,Pipe Rack ISO Drawings IFD,0,5,10,d,2779
2513M55R000ML55090,Single Line Diagram IFD,0,5,10,e,2780
2513M55R000ML55100,Pipe Rack Foundation Drawing IFC,0,5,10,a,2781
2513M55R000ML55110,Pipe Rack Drawing IFC,0,5,10,b,2782
2513M55R000ML57120,Pipe Rack Foundation Start,0,5,10,c,2783
2513M55R000ML57130,Pipe Rack Erection Start,0,5,10,d,2784
2513M55R000ML57140,A/G Piping Start,0,5,10,e,2785
2513M55R000ML57160,Main Control / Substation Building Foundation Start,0,5,10,a,2786
2513M55R000ML56110,PO for Desalination Package,0,5,10,b,2787
2513M55R000ML56120,Delivery at Site for Desalination Package,0,5,10,c,2788
2513M55R000ML56130,PO for Produce Water Treatment Package,0,5,10,d,2789
2513M55R000ML56140,Delivery at Site for Produce Water Treatment Package,0,5,10,e,2790
2513M55R000ML56150,PO for Steel Plate 1st,0,5,10,a,2791
2513M55R000ML56160,Delivery at Steel Plate 1st,0,5,10,b,2792
2513M55R000ML56170,PO for A/G Piping 1st,0,5,10,c,2793
2513M55R000ML56180,Delivery at A/G Piping 1st,0,5,10,d,2794
2513M55R000ML56190,PO for Steel Structure 1st,0,5,10,e,2795
2513M55R000ML56200,Delivery at Steel Structure 1st,0,5,10,a,2796
2513M55R000ML57110,Temporary Facility Completion,0,5,10,b,2797
2513M55R000ML57150,Hydro Test Start,0,5,10,c,2798
2513M55R000ML57180,ICSS Panel Installation Start,0,5,10,d,2799
2513M55R000ML00040,Precommissioning Start,0,5,10,e,2800
2513M55R000ML00050,Commissioning Start,0,5,10,a,2801
2513M55R000ML00070,Demobilization,0,5,10,b,2802
2513M55R000ML00030,Site Handover for Rafidiya,0,5,10,c,2803
2513M55R000ML00031,Hot Oil Fired Heaters Installation Ready to Start,0,5,10,d,2804
2513M55R000ML00032,Flare Package Installation Ready to Start,0,5,10,e,2805
2513M55R000ML00033,1st Stage Separator Installation Ready to Start,0,5,10,a,2806
2513M55R000ML00034,2nd Stage Separator Installation Ready to Start,0,5,10,b,2807
2513M55R000ML00035,Desalters and Dehydrators Installation Ready to Start,0,5,10,c,2808
2513M55R000ML00036,Water Injection Pump Installation Ready to Start,0,5,10,d,2809
2513M55R000ML00037,Oil Transfer Pump Installation Ready to Start,0,5,10,e,2810
2513M55R000ML00020,Commencement Date,0,5,10,a,2811
2513M55R000ML00038,Power Transformer Installation Ready to Start,0,5,10,b,2812
2513M55R000ML00025,FDS(Functional Design Specification),0,5,10,c,2813
2513M55R000ML00039,SAT for ICSS Start,0,5,10,d,2814
2513F55R000CM00010,132kV Power Receiving from HV SWITCHYARD,0,5,10,e,2815
2513G55R000CM00010,TREATED SEA WATER Receiving from SEAWATER LINE(WP16)& MOD Water Receiving from MOD WATER LINE,0,5,10,a,2816
2513G55R000CM00030,OIL Receiving from 3rd or 4th PAY Flowlines(WP1a),0,5,10,b,2817
2513G55R000CM00040,OIL Export to TRANSFER LINE(WP1a),0,5,10,c,2818
2513M55R000ML00060,PAC,0,5,10,d,2819
2513M55R000ML55010,P&ID IFD,0,5,10,e,2820
2513M55R000ML57210,Engineering Start,0,5,10,a,2821
2513M55R000ML57220,Engineering Finish,0,5,10,b,2822
2513M55R000ML57230,Procurement Start,0,5,10,c,2823
2513M55R000ML57240,Procurement Finish,0,5,10,d,2824
2513M55R000ML57250,Construction Start,0,5,10,e,2825
2513M55R000ML57260,Construciton Finish,0,5,10,a,2826
2513M55R000ML57270,Precommissioning Start,0,5,10,b,2827
2513M55R000ML57280,Precommissioning Finish,0,5,10,c,2828
2513M55R000ML57290,Commissioning Start,0,5,10,d,2829
2513M55R000ML57300,Commissioning Finish,0,5,10,e,2830
2513M55R000ML57310,Engineering 90% of AFC,0,5,10,a,2831
2513M55R000ML57400,FOB for Oil Transfer Pump,0,5,10,b,2832
2513M55R000ML57410,FOB for Flare System,0,5,10,c,2833
2513M55R000ML57420,FOB for Water Injection Pump,0,5,10,d,2834
2513M55R000ML57430,FOB for Separator,0,5,10,e,2835
2513M55R000ML57440,FOB for Desalters & Dehydrators,0,5,10,a,2836
2513M55R000ML57450,FOB for Hot Oil Heaters,0,5,10,b,2837
2513M55R000ML57460,FOB for Transformer & Auxiliaries,0,5,10,c,2838
2513M55R000ML57470,Delivery to Site for Anchor Bolt of Oil Transfer Pump,0,5,10,d,2839
2513M55R000ML57480,Delivery to Site for Template of Flare System,0,5,10,e,2840
2513M55R000ML57490,Delivery to Site for Anchor Bolt&Plate of Water Injection Pump,0,5,10,a,2841
2513M55R000ML57520,Delivery to Site for Template of Hot Oil Heaters,0,5,10,b,2842
2513M55R000ML40140,Green Zone Complete for Safwan Area,0,5,10,c,2843
2513M55R000ML40150,Subcontracting for Site Preparation for Facility Area,0,5,10,d,2844
2513M55R000ML40310,Subcontractor Mobilization for Site Preparation Work for camp area,0,5,10,e,2845
2513M55R000ML40300,Subcontracting for Site Preparation for Camp Area,0,5,10,a,2846
2513M55R000ML40330,Patrol Road Start,0,5,10,b,2847
2513M55R000ML40340,Approval of Mobilization Plan,0,5,10,c,2848
2513M55R000ML40350,Patrol Road Finish,0,5,10,d,2849
2513M55R000ML57190,Topographical Survey for New Facility Finish,0,5,10,e,2850
2513M55R000ML40500,T-wall Production Start for West & North Side,0,5,10,a,2851
2513M55R000ML40510,T-wall Installation Start for West & North Side,0,5,10,b,2852
2513M55R000ML57200,Subcontracting of Security Fencing Work for Phase-2,0,5,10,c,2853
2513M55R000ML40160,Subcontractor Mobilization for Site Preparation Work for Facility Area,0,5,10,d,2854
2513M55R000ML40170,Subcontracting of Security Fencing Work for Phase-1,0,5,10,e,2855
2513M55R000ML40180,Subcontractor Mobilization for Security Fencing Work,0,5,10,a,2856
2513M55R000ML40190,Subcontracting for Access Road,0,5,10,b,2857
2513M55R000ML40200,Subcontractor Mobilization for Access Road Work,0,5,10,c,2858
2513M55R000ML40125,Subcontracting for Static Guard Security,0,5,10,d,2859
2513M55R000ML40210,PSD Guard Mobilization,0,5,10,e,2860
2513M55R000ML40220,Static Guard Mobilization,0,5,10,a,2861
2513M55R000ML40102,T-wall Delivery to Site for West & North Side,0,5,10,b,2862
2513M55R000ML40104,T-wall Delivery to Site for East & South Side,0,5,10,c,2863
2513M55R000ML40230,IFD of Drawing for Fencing &  Gate,0,5,10,d,2864
2513M55R000ML40240,IFD of Drawing for Concrete T-Wall,0,5,10,e,2865
2513M55R000ML40250,IFD of Site Preparation for Overall Plan,0,5,10,a,2866
2513M55R000ML40260,IFD of Site Preparation for New Area,0,5,10,b,2867
2513M55R000ML40270,IFD of Site Preparation for Flare Area,0,5,10,c,2868
2513M55R000ML40280,IFD of Site Preparation for HV Switch Yard,0,5,10,d,2869
2513M55R000ML40101,Temporary T-wall Delivery to Site for Rafidiya,0,5,10,e,2870
2513M55R000ML40290,Approval of Early Work Execution Plan,0,5,10,a,2871
2513M55R000ML40085,Issue of Access Permit,0,5,10,b,2872
2513M55R000ML40010,1st Early Civil Work Completion,0,5,10,c,2873
2513M55R000ML40020,Remain Early Civil Work Completion,0,5,10,d,2874
2513M55R000ML40030,Approval of HSE Plan,0,5,10,e,2875
2513M55R000ML40040,Approval of Security Plan,0,5,10,a,2876
2513M55R000ML40050,Approval of Quality Control Plan,0,5,10,b,2877
2513M55R000ML40060,Topographical (Soil Investigation) Start,0,5,10,c,2878
2513M55R000ML40070,Subcontracting for Topographical (Soil Investigation) Survey,0,5,10,d,2879
2513M55R000ML40080,Subcontractor Mobilization for Topographical (Soil Investigation) Survey,0,5,10,e,2880
2513M55R000ML40090,Approval of Access Permit,0,5,10,a,2881
2513M55R000ML40100,T-wall Production Start for East & South Side,0,5,10,b,2882
2513M55R000ML40110,T-wall Installation Start for Temporary / East & South Side,0,5,10,c,2883
2513M55R000ML40120,Subcontracting for PSD Security,0,5,10,d,2884
2513M55R000ML40130,Green Zone Complete for Rafidiya Area,0,5,10,e,2885
2513M55R000ML20110,(FROM WP13) Connection of analog and digital signals from field IP and JB to ICSS,0,5,10,a,2886
2513M55R000ML20150,(FROM WP3c) Install and connect cables and equipment to connect PLC to ICSS in Rafidya,0,5,10,b,2887
2513M55R000ML20160,(FROM WP3c) Connect signal to ICSS,0,5,10,c,2888
2513M55R000ML20170,(FROM WP12) Provide engineering. procurement and installation activities inherent to F&G System inside WP12 area,0,5,10,d,2889
2513M55R000ML20210,(FROM WP13) Develop foundation design drawings and build foundation for chemical equipment,0,5,10,e,2890
2513M55R000ML20230,(FROM WP12) Flange and gasket and piping network installed on the potable water line shall engineered . procured and ins,0,5,10,a,2891
2513M55R000ML20240,(FROM WP12) 400/33 kV Main Power Transformers shall be provided and installed by WP6,0,5,10,b,2892
2513M55R000ML20250,(FROM WP1a) Provide the power supply to the local panel board for New DGS area,0,5,10,c,2893
2513M55R000ML20260,(FROM WP13) Provide a new local panel board for power supply of the equipment installed on each Chemical Injection area,0,5,10,d,2894
2513M55R000ML20270,(FROM WP12) Supply and install all interconnecting cables between 33 kV GIS Switchgears inside Main SS and interface pro,0,5,10,e,2895
2513M55R000ML20280,(FROM WP12) Provide and install the 132/33 kV power transformers,0,5,10,a,2896
2513M55R000ML20290,(From WP1a) Remove the blind flanges and hook up their piping to the flange. And Engineered . procured and installed Fla,0,5,10,b,2897
2513M55R000ML20300,(From WP1a) Hook up their piping to the flange. And Engineered . procured and installed Flange and gasket on WP6 side,0,5,10,c,2898
2513M55R000ML20310,(From WP1a) Remove the blind flanges and hook up their piping to the valve's flange. And Engineered . procured and insta,0,5,10,d,2899
2513M55R000ML20320,(From WP1a) Remove the blind flanges and hook up their piping to the valve's flange. And Engineered . procured and insta,0,5,10,e,2900
2513M55R000ML20330,(From WP1a) Remove the blind flanges and hook up their piping to the valve's flange. And Engineered . procured and insta,0,5,10,a,2901
2513M55R000ML20400,(From WP 1a) Provide laying up to MSR and termination and shall provide additional FOC (Including splice),0,5,10,b,2902
2513M55R000ML20410,(From WP 16/1a) Provide laying up to TER and termination and shall provide additional FOC (Including splice),0,5,10,c,2903
2513M55R000ML20420,(From WP 16/1b) Provide laying up to MSR and termination and shall provide additional FOC (Including splice),0,5,10,d,2904
2513M55R000ML20430,(From WP 16) Provide laying up to TER and termination and shall provide additional FOC (Including splice),0,5,10,e,2905
2513M55R000ML20440,(From WP 16) Provide laying up to MSR and termination and shall provide additional FOC (Including splice),0,5,10,a,2906
2513M55R000ML20450,(From WP3e) Laid the FOC along Telecom cable routing up to the Optical Distribution Frame (ODF) in Radio Shelter at Radi,0,5,10,b,2907
2513M55R000ML20460,(From WP3e) Install feeder cables and antennas for Radio Link to Remote Sites System on Radio Tower Structure and Instal,0,5,10,c,2908
2513M55R000ML20470,(From WP3c/e/g) Provide all engineering and construction activities inherent to Telecommunication and Security Systems,0,5,10,d,2909
2513M55R000ML20480,(FROM WP12) Provide engineering. procurement and installation activities inherent to Telecommunication and Security Syst,0,5,10,e,2910
2513M55R000ML20030,(FROM WP1a) Terminal block of CP system T/R(s) power load and provide required slots at MCC panel for 24'' Rafidiya new,0,5,10,a,2911
2513M55R000ML20010,(FROM WP16) Terminal block of CP system T/R(s) power load and provide required slots at MCC panel for  Sea Water Intake,0,5,10,b,2912
2513M55R000ML20020,(FROM OTHER) Terminal block of CP system T/R(s) power load and provide required slots at MCC panel for New Oil/WI flow,0,5,10,c,2913
2513M55R000ML20040,(FROM OTHER) Terminal block of CP system T/R(s) power load and provide required slots at MCC panel for 26'' Well Fluid,0,5,10,d,2914
2513M55R000ML20080,(FROM WP1a) Connection of analog and digital signals from field IP and JB to ICSS,0,5,10,e,2915
2513M55R000ML20090,(FROM WP16) Connect analogic and digital electronic instruments to dedicated Junction Boxes,0,5,10,a,2916
2513M55R000ML20100,(FROM WP12) Cable routing to connect signal from Switchyard Electrical Room and Plant Control Room,0,5,10,b,2917
2513M55R000ML10280,Factory Acceptance Test for Fire heaters and boilers,0,5,10,c,2918
2513M55R000ML10390,Delivered at site (DAS) for Fire heaters and boilers,0,5,10,d,2919
2513M55R000ML10500,SAT for Fire heaters and boilers,0,5,10,e,2920
2513M55R000ML10170,Purchase Order placed for Fire heaters and boilers,0,5,10,a,2921
2513M55R000ML10360,Factory Acceptance Test for Main electrical equipment,0,5,10,b,2922
2513M55R000ML10470,Delivered at site (DAS) for Main electrical equipment,0,5,10,c,2923
2513M55R000ML10580,SAT for Main electrical equipment,0,5,10,d,2924
2513M55R000ML10250,Purchase Order placed for Main electrical equipment,0,5,10,e,2925
2513M55R000ML10260,Factory Acceptance Test for Vessels. column and drums,0,5,10,a,2926
2513M55R000ML10370,Delivered at site (DAS) for Vessels. column and drums,0,5,10,b,2927
2513M55R000ML10480,SAT for Vessels. column and drums,0,5,10,c,2928
2513M55R000ML10150,Purchase Order placed for Vessels. column and drums,0,5,10,d,2929
2513M55R000ML10160,Purchase Order placed for Exchangers,0,5,10,e,2930
2513M55R000ML10270,Factory Acceptance Test for Exchangers,0,5,10,a,2931
2513M55R000ML10380,Delivered at site (DAS) for Exchangers,0,5,10,b,2932
2513M55R000ML10490,SAT for Exchangers,0,5,10,c,2933
2513M55R000ML10400,Delivered at site (DAS) for Air Coolers,0,5,10,d,2934
2513M55R000ML10510,SAT for Air Coolers,0,5,10,e,2935
2513M55R000ML10180,Purchase Order placed for Air Coolers,0,5,10,a,2936
2513M55R000ML10290,Factory Acceptance Test for Air Coolers,0,5,10,b,2937
2513M55R000ML10300,Factory Acceptance Test for Tanks,0,5,10,c,2938
2513M55R000ML10410,Delivered at site (DAS) for Tanks,0,5,10,d,2939
2513M55R000ML10520,SAT for Tanks,0,5,10,e,2940
2513M55R000ML10190,Purchase Order placed for Tanks,0,5,10,a,2941
2513M55R000ML10310,Factory Acceptance Test for Packages equipment,0,5,10,b,2942
2513M55R000ML10420,Delivered at site (DAS) for Packages equipment,0,5,10,c,2943
2513M55R000ML10530,SAT for Packages equipment,0,5,10,d,2944
2513M55R000ML10200,Purchase Order placed for Packages equipment,0,5,10,e,2945
2513M55R000ML10320,Factory Acceptance Test for Pumps,0,5,10,a,2946
2513M55R000ML10430,Delivered at site (DAS) for Pumps,0,5,10,b,2947
2513M55R000ML10540,SAT for Pumps,0,5,10,c,2948
2513M55R000ML10210,Purchase Order placed for Pumps,0,5,10,d,2949
2513M55R000ML10330,Factory Acceptance Test for Compressors/Drivers,0,5,10,e,2950
2513M55R000ML10440,Delivered at site (DAS) for Compressors/Drivers,0,5,10,a,2951
2513M55R000ML10550,SAT for Compressors/Drivers,0,5,10,b,2952
2513M55R000ML10220,Purchase Order placed for Compressors/Drivers,0,5,10,c,2953
2513M55R000ML10340,Factory Acceptance Test for Filters,0,5,10,d,2954
2513M55R000ML10450,Delivered at site (DAS) for Filters,0,5,10,e,2955
2513M55R000ML10560,SAT for Filters,0,5,10,a,2956
2513M55R000ML10230,Purchase Order placed for Filters,0,5,10,b,2957
2513M55R000ML10350,Factory Acceptance Test for Lifting devices,0,5,10,c,2958
2513M55R000ML10460,Delivered at site (DAS) for Lifting devices,0,5,10,d,2959
2513M55R000ML10570,SAT for Lifting devices,0,5,10,e,2960
2513M55R000ML10240,Purchase Order placed for Lifting devices,0,5,10,a,2961
2513M55R000ML11940,START-UP AND PERFORMANCE,0,5,10,b,2962
2513M55R000ML10010,Integration of FACILITIES with the ZFOD / Integration of ZFOD with other DGS facilities of RAFIDIYA,0,5,10,c,2963
2513M55R000ML11930,COMMISSIONING,0,5,10,d,2964
2513M55R000ML10660,50% of Purchase Orders placed for Fire Fighting,0,5,10,e,2965
2513M55R000ML10740,75% of Purchase Orders placed for Fire Fighting,0,5,10,a,2966
2513M55R000ML10820,100% of Purchase Orders placed for Fire Fighting,0,5,10,b,2967
2513M55R000ML10900,50% of bulk material Inspected and Available EXW for Fire Fighting,0,5,10,c,2968
2513M55R000ML10980,75% of bulk material Inspected and Available EXW for Fire Fighting,0,5,10,d,2969
2513M55R000ML11060,100% of bulk material Inspected and Available EXW for Fire Fighting,0,5,10,e,2970
2513M55R000ML11140,50% of bulk material Delivered at site for Fire Fighting,0,5,10,a,2971
2513M55R000ML11220,75% of bulk material Delivered at site for Fire Fighting,0,5,10,b,2972
2513M55R000ML11300,100% of bulk material Delivered at site for Fire Fighting,0,5,10,c,2973
2513M55R000ML10940,75% of bulk material Inspected and Available EXW for Manual valves,0,5,10,d,2974
2513M55R000ML11020,100% of bulk material Inspected and Available EXW for Manual valves,0,5,10,e,2975
2513M55R000ML11100,50% of bulk material Delivered at site for Manual valves,0,5,10,a,2976
2513M55R000ML11180,75% of bulk material Delivered at site for Manual valves,0,5,10,b,2977
2513M55R000ML11260,100% of bulk material Delivered at site for Manual valves,0,5,10,c,2978
2513M55R000ML10620,50% of Purchase Orders placed for Manual valves,0,5,10,d,2979
2513M55R000ML10700,75% of Purchase Orders placed for Manual valves,0,5,10,e,2980
2513M55R000ML10780,100% of Purchase Orders placed for Manual valves,0,5,10,a,2981
2513M55R000ML10860,50% of bulk material Inspected and Available EXW for Manual valves,0,5,10,b,2982
2513M55R000ML10600,50% of Purchase Orders placed for Structural and miscellaneous steel,0,5,10,c,2983
2513M55R000ML10680,75% of Purchase Orders placed for Structural and miscellaneous steel,0,5,10,d,2984
2513M55R000ML10760,100% of Purchase Orders placed for Structural and miscellaneous steel,0,5,10,e,2985
2513M55R000ML10840,50% of bulk material Inspected and Available EXW for Structural and miscellaneous steel,0,5,10,a,2986
2513M55R000ML10920,75% of bulk material Inspected and Available EXW for Structural and miscellaneous steel,0,5,10,b,2987
2513M55R000ML11000,100% of bulk material Inspected and Available EXW for Structural and miscellaneous steel,0,5,10,c,2988
2513M55R000ML11080,50% of bulk material Delivered at site for Structural and miscellaneous steel,0,5,10,d,2989
